responseTime,prolificID,userID,questionNum,response,loadTime,questionID,selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,UID,selectedLabel,error,absError,correct,anchor,alignment,meanError,excludedError,excludedResponseError,meanTime,excludedTime,excludedResponseTime
9.118,66cb185ac5d99ffdcc950900,62,1.0,17,2025-04-22 21:32:59.177,5858.0,15,far-from-aligned,far-anchor,10,5,0,25,20,pie,62,C,2.0,2.0,False,non-anchor,unaligned,2.1041666666666665,included,includedResponse,10.110479166666666,included,includedResponse
27.116,67d9e2c43fc93b0db5eb55bb,61,5.0,30,2025-04-22 21:32:41.770,5766.0,22,near-aligned,near-anchor,3,4,2,25,7,pie,61,B,8.0,8.0,False,non-anchor,unaligned,5.822916666666667,included,includedResponse,14.03965625,included,includedResponse
3.91,65d863e56337aa59292ccd66,65,12.0,24,2025-04-22 21:33:06.406,6157.0,24,aligned,near-anchor,1,0,1,50,26,line,65,F,0.0,0.0,True,non-anchor,aligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
10.789,67e32e6e3c45b8246a0af9fc,51,63.0,25,2025-04-22 21:33:00.318,4864.0,24,far-from-aligned,near-anchor,1,8,1,25,9,line,51,E,1.0,1.0,False,non-anchor,unaligned,2.5104166666666665,included,includedResponse,13.877541666666666,included,includedResponse
14.359,66293af123d55f1dadad5ceb,63,58.0,33,2025-04-22 21:33:01.716,6011.0,28,far-from-aligned,near-anchor,3,9,2,75,38,pie,63,A,5.0,5.0,False,non-anchor,unaligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
9.77,67ec004cf78a2e26488cae28,60,9.0,25,2025-04-22 21:33:07.134,5674.0,25,aligned,anchor,0,0,0,50 and 75,50,pie,60,F,0.0,0.0,True,anchor,aligned,3.40625,included,includedResponse,11.01475,included,includedResponse
3.03,66293af123d55f1dadad5ceb,63,59.0,48,2025-04-22 21:33:16.143,6012.0,38,near-aligned,far-anchor,12,1,2,75,36,line,63,D,10.0,10.0,False,non-anchor,unaligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
9.176,67e32e6e3c45b8246a0af9fc,51,64.0,40,2025-04-22 21:33:11.430,4865.0,42,aligned,far-anchor,8,0,2,50,8,pie,51,B,-2.0,2.0,False,non-anchor,aligned,2.5104166666666665,included,includedResponse,13.877541666666666,included,includedResponse
11.455,65d863e56337aa59292ccd66,65,13.0,48,2025-04-22 21:33:10.426,6158.0,36,far-from-aligned,far-anchor,11,5,1,50,9,pie,65,C,12.0,12.0,False,non-anchor,unaligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
18.138,67d9e2c43fc93b0db5eb55bb,61,6.0,35,2025-04-22 21:33:09.142,5767.0,42,aligned,far-anchor,8,0,2,100,58,line,61,E,-7.0,7.0,False,non-anchor,aligned,5.822916666666667,included,includedResponse,14.03965625,included,includedResponse
5.956,65d863e56337aa59292ccd66,65,14.0,45,2025-04-22 21:33:21.980,6159.0,43,aligned,far-anchor,7,0,2,50,50,pie,65,E,2.0,2.0,False,non-anchor,aligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
5.627,65d863e56337aa59292ccd66,65,15.0,28,2025-04-22 21:33:28.031,6160.0,31,aligned,far-anchor,6,0,1,25,25,line,65,D,-3.0,3.0,False,non-anchor,aligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
16.972,67ec004cf78a2e26488cae28,60,10.0,30,2025-04-22 21:33:17.017,5675.0,31,far-from-aligned,far-anchor,6,6,1,100,63,pie,60,B,-1.0,1.0,False,non-anchor,unaligned,3.40625,included,includedResponse,11.01475,included,includedResponse
13.497,67e32e6e3c45b8246a0af9fc,51,65.0,15,2025-04-22 21:33:20.975,4866.0,16,near-aligned,far-anchor,9,2,1,75,57,pie,51,G,-1.0,1.0,False,non-anchor,unaligned,2.5104166666666665,included,includedResponse,13.877541666666666,included,includedResponse
3.392,66293af123d55f1dadad5ceb,63,60.0,55,2025-04-22 21:33:31.165,6013.0,51,far-from-aligned,far-anchor,1,10,1,100,39,line,63,G,4.0,4.0,False,non-anchor,unaligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
2.424,66293af123d55f1dadad5ceb,63,61.0,36,2025-04-22 21:33:34.612,6014.0,24,aligned,near-anchor,1,0,1,100,76,pie,63,E,12.0,12.0,False,non-anchor,aligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
2.415,66293af123d55f1dadad5ceb,63,62.0,30,2025-04-22 21:33:37.104,6015.0,25,near-aligned,anchor,0,4,0,75 and 100,71,line,63,G,5.0,5.0,False,anchor,unaligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
6.88,67e32e6e3c45b8246a0af9fc,51,66.0,20,2025-04-22 21:33:34.809,4867.0,21,aligned,near-anchor,4,0,1,100,79,line,51,E,-1.0,1.0,False,non-anchor,aligned,2.5104166666666665,included,includedResponse,13.877541666666666,included,includedResponse
5.411,66293af123d55f1dadad5ceb,63,63.0,58,2025-04-22 21:33:39.582,6016.0,55,near-aligned,far-anchor,5,3,0,75,17,pie,63,G,3.0,3.0,False,non-anchor,unaligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
11.565,65d863e56337aa59292ccd66,65,16.0,45,2025-04-22 21:33:33.776,6161.0,42,far-from-aligned,far-anchor,8,6,2,75,39,pie,65,F,3.0,3.0,False,non-anchor,unaligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
2.959,66293af123d55f1dadad5ceb,63,64.0,45,2025-04-22 21:33:45.055,6017.0,25,near-aligned,anchor,0,3,0,50 and 75,47,pie,63,C,20.0,20.0,False,anchor,unaligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
21.602,67d9e2c43fc93b0db5eb55bb,61,7.0,34,2025-04-22 21:33:27.552,5768.0,41,near-aligned,far-anchor,9,2,1,50,7,line,61,G,-7.0,7.0,False,non-anchor,unaligned,5.822916666666667,included,includedResponse,14.03965625,included,includedResponse
3.438,66293af123d55f1dadad5ceb,63,65.0,21,2025-04-22 21:33:48.068,6018.0,17,aligned,far-anchor,8,0,2,50,50,line,63,A,4.0,4.0,False,non-anchor,aligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
18.712,67ec004cf78a2e26488cae28,60,11.0,52,2025-04-22 21:33:34.100,5676.0,53,near-aligned,far-anchor,3,3,2,25,28,pie,60,G,-1.0,1.0,False,non-anchor,unaligned,3.40625,included,includedResponse,11.01475,included,includedResponse
7.541,65d863e56337aa59292ccd66,65,17.0,60,2025-04-22 21:33:45.456,6162.0,47,far-from-aligned,near-anchor,3,7,2,50,43,line,65,E,13.0,13.0,False,non-anchor,unaligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
2.288,66293af123d55f1dadad5ceb,63,66.0,25,2025-04-22 21:33:51.569,6019.0,20,aligned,far-anchor,5,0,0,100,80,pie,63,F,5.0,5.0,False,non-anchor,aligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
1.843,66293af123d55f1dadad5ceb,63,67.0,25,2025-04-22 21:33:53.919,6020.0,21,near-aligned,near-anchor,4,2,1,50,48,pie,63,F,4.0,4.0,False,non-anchor,unaligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
2.837,66293af123d55f1dadad5ceb,63,68.0,35,2025-04-22 21:33:55.825,6021.0,37,near-aligned,far-anchor,12,1,2,50,49,line,63,D,-2.0,2.0,False,non-anchor,unaligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
18.022,67e32e6e3c45b8246a0af9fc,51,67.0,40,2025-04-22 21:33:42.097,4868.0,43,near-aligned,far-anchor,7,2,2,50,5,pie,51,B,-3.0,3.0,False,non-anchor,unaligned,2.5104166666666665,included,includedResponse,13.877541666666666,included,includedResponse
2.505,66293af123d55f1dadad5ceb,63,69.0,45,2025-04-22 21:33:58.721,6022.0,46,near-aligned,near-anchor,4,1,1,75,28,line,63,C,-1.0,1.0,False,non-anchor,unaligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
11.059,65d863e56337aa59292ccd66,65,18.0,47,2025-04-22 21:33:53.132,6163.0,47,near-aligned,near-anchor,3,1,2,75,27,line,65,C,0.0,0.0,True,non-anchor,unaligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
3.604,66293af123d55f1dadad5ceb,63,70.0,27,2025-04-22 21:34:01.284,6023.0,18,aligned,far-anchor,7,0,2,25,7,line,63,F,9.0,9.0,False,non-anchor,aligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
2.837,66293af123d55f1dadad5ceb,63,71.0,51,2025-04-22 21:34:04.941,6024.0,50,aligned,anchor,0,0,0,25 and 75,25,line,63,A,1.0,1.0,False,anchor,aligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
9.979,67ec004cf78a2e26488cae28,60,12.0,50,2025-04-22 21:33:59.457,5677.0,50,near-aligned,anchor,0,1,0,25 and 75,24,pie,60,A,0.0,0.0,True,anchor,unaligned,3.40625,included,includedResponse,11.01475,included,includedResponse
9.504,67e32e6e3c45b8246a0af9fc,51,68.0,25,2025-04-22 21:34:00.481,4869.0,23,far-from-aligned,near-anchor,2,11,2,75,63,line,51,G,2.0,2.0,False,non-anchor,unaligned,2.5104166666666665,included,includedResponse,13.877541666666666,included,includedResponse
7.165,65d863e56337aa59292ccd66,65,19.0,60,2025-04-22 21:34:04.286,6164.0,54,near-aligned,far-anchor,4,2,1,25 and 75,23,pie,65,G,6.0,6.0,False,non-anchor,unaligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
6.751,65d863e56337aa59292ccd66,65,20.0,30,2025-04-22 21:34:11.550,6165.0,30,aligned,far-anchor,5,0,0,50,20,line,65,A,0.0,0.0,True,non-anchor,aligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
9.611,67ec004cf78a2e26488cae28,60,13.0,52,2025-04-22 21:34:09.542,5678.0,53,aligned,far-anchor,3,0,2,0,0,pie,60,E,-1.0,1.0,False,non-anchor,aligned,3.40625,included,includedResponse,11.01475,included,includedResponse
11.266,65d863e56337aa59292ccd66,65,21.0,48,2025-04-22 21:34:18.411,6166.0,46,near-aligned,near-anchor,4,2,1,75,31,line,65,F,2.0,2.0,False,non-anchor,unaligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
10.95,67ec004cf78a2e26488cae28,60,14.0,25,2025-04-22 21:34:19.254,5679.0,26,near-aligned,near-anchor,1,4,1,75,45,line,60,G,-1.0,1.0,False,non-anchor,unaligned,3.40625,included,includedResponse,11.01475,included,includedResponse
23.246,67e32e6e3c45b8246a0af9fc,51,69.0,35,2025-04-22 21:34:10.303,4870.0,36,aligned,far-anchor,11,0,1,100,64,line,51,D,-1.0,1.0,False,non-anchor,aligned,2.5104166666666665,included,includedResponse,13.877541666666666,included,includedResponse
7.653,65d863e56337aa59292ccd66,65,22.0,40,2025-04-22 21:34:29.776,6167.0,35,far-from-aligned,far-anchor,10,7,0,100,58,line,65,C,5.0,5.0,False,non-anchor,unaligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
8.262,67ec004cf78a2e26488cae28,60,15.0,50,2025-04-22 21:34:30.312,5680.0,52,far-from-aligned,far-anchor,2,7,2,75,16,line,60,D,-2.0,2.0,False,non-anchor,unaligned,3.40625,included,includedResponse,11.01475,included,includedResponse
6.909,65d863e56337aa59292ccd66,65,23.0,22,2025-04-22 21:34:37.522,6168.0,21,near-aligned,near-anchor,4,4,1,75,58,pie,65,E,1.0,1.0,False,non-anchor,unaligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
12.678,67e32e6e3c45b8246a0af9fc,51,70.0,47,2025-04-22 21:34:33.872,4871.0,47,near-aligned,near-anchor,3,2,2,25,23,line,51,B,0.0,0.0,True,non-anchor,unaligned,2.5104166666666665,included,includedResponse,13.877541666666666,included,includedResponse
3.824,66293af123d55f1dadad5ceb,63,72.0,49,2025-04-22 21:34:45.089,6025.0,49,aligned,near-anchor,1,0,1,50,50,pie,63,G,0.0,0.0,True,non-anchor,aligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
2.942,66293af123d55f1dadad5ceb,63,73.0,47,2025-04-22 21:34:48.967,6026.0,44,near-aligned,far-anchor,6,1,1,0,1,pie,63,B,3.0,3.0,False,non-anchor,unaligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
13.462,66cb185ac5d99ffdcc950900,62,3.0,25,2025-04-22 21:34:38.464,5860.0,25,near-aligned,anchor,0,1,0,25 and 50,24,pie,62,F,0.0,0.0,True,anchor,unaligned,2.1041666666666665,included,includedResponse,10.110479166666666,included,includedResponse
2.285,66293af123d55f1dadad5ceb,63,74.0,20,2025-04-22 21:34:51.964,6027.0,17,aligned,far-anchor,8,0,2,75,58,line,63,G,3.0,3.0,False,non-anchor,aligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
25.258,67d9e2c43fc93b0db5eb55bb,61,9.0,25,2025-04-22 21:34:30.158,5770.0,21,near-aligned,near-anchor,4,4,1,25,8,line,61,C,4.0,4.0,False,non-anchor,unaligned,5.822916666666667,included,includedResponse,14.03965625,included,includedResponse
6.911,65d863e56337aa59292ccd66,65,24.0,48,2025-04-22 21:34:49.101,6169.0,48,aligned,near-anchor,2,0,2,25,25,line,65,E,0.0,0.0,True,non-anchor,aligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
2.278,66293af123d55f1dadad5ceb,63,76.0,20,2025-04-22 21:34:56.769,6029.0,26,far-from-aligned,near-anchor,1,10,1,25,35,line,63,B,-6.0,6.0,False,non-anchor,unaligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
4.15,65d863e56337aa59292ccd66,65,25.0,25,2025-04-22 21:34:56.211,6170.0,25,near-aligned,anchor,0,3,0,0 and 25,3,pie,65,C,0.0,0.0,True,anchor,unaligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
2.882,66293af123d55f1dadad5ceb,63,78.0,31,2025-04-22 21:35:01.397,6031.0,22,far-from-aligned,near-anchor,3,6,2,75,69,pie,63,E,9.0,9.0,False,non-anchor,unaligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
19.612,67e32e6e3c45b8246a0af9fc,51,71.0,15,2025-04-22 21:34:47.143,4872.0,16,near-aligned,far-anchor,9,3,1,75,72,line,51,G,-1.0,1.0,False,non-anchor,unaligned,2.5104166666666665,included,includedResponse,13.877541666666666,included,includedResponse
3.202,66293af123d55f1dadad5ceb,63,79.0,52,2025-04-22 21:35:04.346,6032.0,55,far-from-aligned,far-anchor,5,8,0,0,8,pie,63,F,-3.0,3.0,False,non-anchor,unaligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
15.914,66cb185ac5d99ffdcc950900,62,4.0,25,2025-04-22 21:34:52.221,5861.0,34,far-from-aligned,far-anchor,9,7,1,25,32,pie,62,G,-9.0,9.0,False,non-anchor,unaligned,2.1041666666666665,included,includedResponse,10.110479166666666,included,includedResponse
7.765,65d863e56337aa59292ccd66,65,26.0,28,2025-04-22 21:35:00.516,6171.0,32,aligned,far-anchor,7,0,2,100,68,pie,65,A,-4.0,4.0,False,non-anchor,aligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
2.905,66293af123d55f1dadad5ceb,63,80.0,48,2025-04-22 21:35:07.605,6033.0,43,near-aligned,far-anchor,7,4,2,50,11,pie,63,F,5.0,5.0,False,non-anchor,unaligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
4.97,65d863e56337aa59292ccd66,65,27.0,26,2025-04-22 21:35:08.371,6172.0,25,aligned,anchor,0,0,0,75 and 100,75,pie,65,D,1.0,1.0,False,anchor,aligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
2.794,66293af123d55f1dadad5ceb,63,81.0,20,2025-04-22 21:35:10.564,6034.0,25,aligned,anchor,0,0,0,50 and 75,50,line,63,F,-5.0,5.0,False,anchor,aligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
7.26,66cb185ac5d99ffdcc950900,62,5.0,30,2025-04-22 21:35:08.410,5862.0,27,far-from-aligned,near-anchor,2,8,2,50,15,pie,62,G,3.0,3.0,False,non-anchor,unaligned,2.1041666666666665,included,includedResponse,10.110479166666666,included,includedResponse
3.275,66293af123d55f1dadad5ceb,63,82.0,51,2025-04-22 21:35:13.408,6035.0,41,near-aligned,far-anchor,9,2,1,25,23,line,63,F,10.0,10.0,False,non-anchor,unaligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
2.188,66293af123d55f1dadad5ceb,63,83.0,25,2025-04-22 21:35:16.746,6036.0,21,aligned,near-anchor,4,0,1,50,29,pie,63,E,4.0,4.0,False,non-anchor,aligned,4.489583333333333,included,includedResponse,3.9125416666666664,included,includedResponse
5.876,65d863e56337aa59292ccd66,65,28.0,30,2025-04-22 21:35:13.522,6173.0,31,aligned,far-anchor,6,0,1,0,0,pie,65,F,-1.0,1.0,False,non-anchor,aligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
12.511,67e32e6e3c45b8246a0af9fc,51,72.0,26,2025-04-22 21:35:09.734,4873.0,26,near-aligned,near-anchor,1,3,1,75,46,pie,51,G,0.0,0.0,True,non-anchor,unaligned,2.5104166666666665,included,includedResponse,13.877541666666666,included,includedResponse
11.043,67ec004cf78a2e26488cae28,60,17.0,35,2025-04-22 21:35:11.708,5682.0,32,far-from-aligned,far-anchor,7,9,2,50 and 100,59,pie,60,C,3.0,3.0,False,non-anchor,unaligned,3.40625,included,includedResponse,11.01475,included,includedResponse
11.638,66cb185ac5d99ffdcc950900,62,6.0,15,2025-04-22 21:35:16.002,5863.0,21,aligned,near-anchor,4,0,1,100,79,line,62,D,-6.0,6.0,False,non-anchor,aligned,2.1041666666666665,included,includedResponse,10.110479166666666,included,includedResponse
10.906,65d863e56337aa59292ccd66,65,29.0,48,2025-04-22 21:35:19.506,6174.0,47,far-from-aligned,near-anchor,3,6,2,25,19,pie,65,E,1.0,1.0,False,non-anchor,unaligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
8.568,67e32e6e3c45b8246a0af9fc,51,73.0,25,2025-04-22 21:35:22.731,4874.0,29,far-from-aligned,near-anchor,4,8,1,0,8,line,51,A,-4.0,4.0,False,non-anchor,unaligned,2.5104166666666665,included,includedResponse,13.877541666666666,included,includedResponse
6.34,66cb185ac5d99ffdcc950900,62,7.0,25,2025-04-22 21:35:27.919,5864.0,25,aligned,anchor,0,0,0,25 and 50,25,pie,62,B,0.0,0.0,True,anchor,aligned,2.1041666666666665,included,includedResponse,10.110479166666666,included,includedResponse
13.688,67ec004cf78a2e26488cae28,60,18.0,25,2025-04-22 21:35:22.858,5683.0,25,near-aligned,anchor,0,3,0,50 and 75,47,pie,60,G,0.0,0.0,True,anchor,unaligned,3.40625,included,includedResponse,11.01475,included,includedResponse
6.144,67e32e6e3c45b8246a0af9fc,51,74.0,25,2025-04-22 21:35:33.166,4875.0,25,aligned,anchor,0,0,0,25 and 50,25,pie,51,D,0.0,0.0,True,anchor,aligned,2.5104166666666665,included,includedResponse,13.877541666666666,included,includedResponse
9.521,65d863e56337aa59292ccd66,65,30.0,40,2025-04-22 21:35:30.511,6175.0,36,aligned,far-anchor,11,0,1,25,25,line,65,E,4.0,4.0,False,non-anchor,aligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
10.246,67ec004cf78a2e26488cae28,60,19.0,47,2025-04-22 21:35:36.655,5684.0,40,near-aligned,far-anchor,10,2,0,50,8,line,60,E,7.0,7.0,False,non-anchor,unaligned,3.40625,included,includedResponse,11.01475,included,includedResponse
7.44,65d863e56337aa59292ccd66,65,31.0,25,2025-04-22 21:35:40.156,6176.0,24,far-from-aligned,near-anchor,1,10,1,50,36,pie,65,G,1.0,1.0,False,non-anchor,unaligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
8.213,67e32e6e3c45b8246a0af9fc,51,75.0,26,2025-04-22 21:35:39.712,4876.0,26,near-aligned,near-anchor,1,2,1,0,2,line,51,C,0.0,0.0,True,non-anchor,unaligned,2.5104166666666665,included,includedResponse,13.877541666666666,included,includedResponse
13.797,66cb185ac5d99ffdcc950900,62,8.0,20,2025-04-22 21:35:34.526,5865.0,17,aligned,far-anchor,8,0,2,25,25,pie,62,D,3.0,3.0,False,non-anchor,aligned,2.1041666666666665,included,includedResponse,10.110479166666666,included,includedResponse
4.954,66cb185ac5d99ffdcc950900,62,9.0,30,2025-04-22 21:35:48.610,5866.0,27,near-aligned,near-anchor,2,1,2,25,26,pie,62,E,3.0,3.0,False,non-anchor,unaligned,2.1041666666666665,included,includedResponse,10.110479166666666,included,includedResponse
5.698,67e32e6e3c45b8246a0af9fc,51,76.0,25,2025-04-22 21:35:48.379,4877.0,25,near-aligned,anchor,0,1,0,50 and 75,49,pie,51,C,0.0,0.0,True,anchor,unaligned,2.5104166666666665,included,includedResponse,13.877541666666666,included,includedResponse
7.851,65d863e56337aa59292ccd66,65,32.0,45,2025-04-22 21:35:47.716,6177.0,41,near-aligned,far-anchor,9,4,1,50,46,pie,65,C,4.0,4.0,False,non-anchor,unaligned,2.90625,included,includedResponse,6.680864583333334,included,includedResponse
9.864,67ec004cf78a2e26488cae28,60,20.0,25,2025-04-22 21:35:47.009,5685.0,26,far-from-aligned,near-anchor,1,10,1,50,14,pie,60,C,-1.0,1.0,False,non-anchor,unaligned,3.40625,included,includedResponse,11.01475,included,includedResponse
10.971,66cb185ac5d99ffdcc950900,62,10.0,35,2025-04-22 21:35:53.835,5867.0,37,far-from-aligned,far-anchor,12,6,2,75,32,pie,62,C,-2.0,2.0,False,non-anchor,unaligned,2.1041666666666665,included,includedResponse,10.110479166666666,included,includedResponse
