selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,selectedLabel,G,E,F,B,C,D,A,G_ind,E_ind,F_ind,B_ind,C_ind,D_ind,A_ind,UID
29,near-align,near-anchor,4,2,1,25,27,pie,E,6,29,14,17,4,9,21,1,2,4,6,5,3,0,19
23,far-align,near-anchor,2,6,2,50,33,pie,F,6,22,23,7,20,14,8,2,4,3,0,1,5,6,19
20,far-align,far-anchor,5,5,0,75,60,line,A,11,13,9,27,5,15,20,1,2,3,0,5,6,4,19
46,aligned,near-anchor,4,0,1,75,29,line,A,10,2,5,18,6,13,46,4,5,1,2,0,6,3,19
41,near-align,far-anchor,9,4,1,0,4,pie,A,12,15,20,4,4,4,41,4,3,2,6,0,5,1,19
45,far-align,far-anchor,5,5,0,50,10,pie,E,17,45,10,14,1,7,6,2,1,0,3,5,6,4,19
29,near-align,near-anchor,4,2,1,25 and 50,23,pie,C,11,10,8,3,29,24,15,4,5,1,6,2,3,0,19
50,far-align,anchor,0,6,0,50 and 100,44,pie,D,6,3,15,12,9,50,5,6,4,0,3,1,5,2,19
18,near-align,far-anchor,7,1,2,100,81,pie,B,21,31,3,18,1,15,11,3,1,4,5,6,2,0,19
21,near-align,near-anchor,4,1,1,75,74,line,F,10,13,21,9,5,29,13,4,2,5,0,6,1,3,19
27,near-align,near-anchor,2,1,2,25,26,pie,D,8,17,10,6,9,27,23,4,1,3,6,0,2,5,19
36,aligned,far-anchor,11,0,1,25,25,line,C,17,6,3,14,36,19,5,6,0,4,3,2,1,5,19
34,far-align,far-anchor,9,5,1,100,61,pie,C,5,18,3,9,34,5,26,6,0,3,1,5,4,2,19
51,far-align,far-anchor,1,5,1,0,5,pie,C,19,5,3,5,51,7,10,4,0,6,3,1,2,5,19
28,far-align,near-anchor,3,5,2,75,42,pie,E,18,28,18,10,12,5,9,0,4,5,2,6,1,3,19
22,far-align,near-anchor,3,7,2,25,18,line,C,18,4,9,25,22,11,11,0,2,4,6,1,5,3,19
15,far-align,far-anchor,10,5,0,75 and 100,80,line,E,14,15,2,8,23,33,5,3,5,2,4,1,0,6,19
51,aligned,far-anchor,1,0,1,0,0,line,D,17,4,4,10,5,51,9,2,3,5,6,1,0,4,19
27,aligned,near-anchor,2,0,2,50,23,pie,D,8,15,15,11,12,27,12,6,4,5,0,3,2,1,19
40,far-align,far-anchor,10,7,0,50,17,line,F,7,6,40,17,13,12,5,6,3,2,5,4,0,1,19
48,aligned,near-anchor,2,0,2,100,52,pie,A,6,8,2,9,18,9,48,4,0,2,3,1,5,6,19
46,near-align,near-anchor,4,2,1,25 and 75,27,line,B,9,9,3,46,6,18,9,0,1,5,3,6,4,2,19
17,far-align,far-anchor,8,8,2,25,16,pie,C,1,16,8,33,17,9,16,4,0,5,2,1,3,6,19
38,aligned,far-anchor,12,0,2,50,12,line,A,15,18,2,12,9,6,38,4,6,5,0,3,2,1,19
41,near-align,far-anchor,9,4,1,50,5,pie,A,10,21,9,7,5,7,41,5,3,6,2,0,4,1,19
52,near-align,far-anchor,2,3,2,0,3,line,G,52,16,3,14,5,7,3,1,6,3,4,2,5,0,19
21,aligned,near-anchor,4,0,1,0,0,line,F,16,5,21,23,1,23,11,5,2,0,4,1,6,3,19
40,aligned,far-anchor,10,0,0,25,25,pie,A,20,12,2,11,2,13,40,6,0,5,4,3,1,2,19
49,far-align,near-anchor,1,8,1,75,34,line,A,10,9,7,8,11,6,49,5,3,6,0,2,1,4,19
24,far-align,near-anchor,1,6,1,75,69,line,E,19,24,21,4,7,9,16,1,5,3,0,6,4,2,19
47,far-align,near-anchor,3,7,2,50,10,pie,B,4,8,17,47,10,8,6,4,3,2,1,0,5,6,19
50,near-align,anchor,0,2,0,25 and 75,23,pie,D,5,20,3,4,14,50,4,0,4,5,1,2,3,6,19
50,far-align,anchor,0,6,0,0 and 50,6,line,E,6,50,9,12,7,5,11,0,1,2,5,4,3,6,19
32,far-align,far-anchor,7,6,2,50,12,pie,C,5,20,7,12,32,1,23,3,5,2,0,1,6,4,19
25,near-align,anchor,0,3,0,25 and 50,22,line,B,11,11,9,25,13,21,10,1,0,6,2,3,5,4,19
15,near-align,far-anchor,10,1,0,25,24,line,A,15,9,10,13,14,24,15,1,0,6,4,3,5,2,19
25,far-align,anchor,0,6,0,50 and 75,44,pie,C,3,10,22,9,25,25,6,2,1,0,3,4,5,6,19
42,far-align,far-anchor,8,8,2,25,17,line,A,8,18,8,11,6,7,42,4,3,5,1,0,6,2,19
30,near-align,far-anchor,5,3,0,50,53,line,C,17,19,6,19,30,8,1,6,3,0,1,5,2,4,19
24,near-align,near-anchor,1,4,1,50,30,line,G,24,22,9,20,10,4,11,2,6,3,1,0,5,4,19
46,near-align,near-anchor,4,1,1,25,24,line,D,13,8,14,10,8,46,1,1,5,4,0,6,3,2,19
52,near-align,far-anchor,2,1,2,25,26,line,F,13,4,52,9,10,10,2,0,1,3,2,5,6,4,19
27,aligned,near-anchor,2,0,2,50,50,line,A,11,6,18,5,17,16,27,3,5,2,1,6,0,4,19
40,aligned,far-anchor,10,0,0,25,25,pie,D,4,12,9,11,11,40,13,3,0,4,5,6,2,1,19
50,aligned,anchor,0,0,0,25 and 75,25,line,B,11,12,12,50,4,2,9,5,6,0,3,2,4,1,19
28,far-align,near-anchor,3,8,2,0,8,pie,A,16,8,25,4,14,5,28,4,0,3,2,6,5,1,19
50,aligned,anchor,0,0,0,50 and 100,50,pie,A,3,14,9,5,16,3,50,3,4,2,1,0,5,6,19
45,aligned,far-anchor,5,0,0,50,5,line,G,45,5,4,16,4,21,5,1,3,6,5,2,4,0,19
38,near-align,far-anchor,12,4,2,50,8,line,G,38,14,6,8,11,13,10,1,3,6,0,4,5,2,19
44,near-align,far-anchor,6,3,1,25,22,pie,G,44,1,17,6,18,5,9,2,6,0,4,5,1,3,19
33,far-align,far-anchor,8,6,2,75,36,pie,G,33,2,10,19,14,11,11,3,6,5,4,0,2,1,19
20,near-align,far-anchor,5,2,0,0,2,pie,D,5,8,32,9,24,20,2,2,5,3,4,6,1,0,19
33,near-align,far-anchor,8,2,2,25,23,pie,E,15,33,13,7,12,16,4,3,2,5,0,4,1,6,19
47,near-align,near-anchor,3,3,2,50,47,line,C,10,6,13,6,47,5,13,3,6,2,0,5,1,4,19
20,aligned,far-anchor,5,0,0,25,5,pie,E,5,20,2,25,28,5,15,2,1,3,5,6,0,4,19
25,aligned,anchor,0,0,0,25 and 50,25,line,D,11,5,10,17,14,25,18,0,6,5,3,1,2,4,19
20,near-align,far-anchor,5,3,0,50,47,pie,F,4,27,20,27,2,14,6,3,0,4,6,1,2,5,19
20,near-align,far-anchor,5,3,0,75,72,pie,D,8,14,17,7,15,20,19,6,0,1,3,2,5,4,19
40,near-align,far-anchor,10,4,0,100,56,line,C,11,8,4,16,40,18,3,1,4,6,0,5,2,3,19
46,near-align,near-anchor,4,2,1,25,23,line,D,8,8,18,7,1,46,12,2,0,4,1,5,3,6,19
23,aligned,near-anchor,2,0,2,25,2,pie,B,12,17,16,23,7,2,23,5,6,3,1,2,0,4,19
25,far-align,anchor,0,6,0,0 and 25,6,line,G,25,6,13,9,4,10,33,1,0,3,5,6,2,4,19
19,aligned,far-anchor,6,0,1,50,31,line,C,5,16,24,7,19,15,14,3,0,4,5,2,1,6,19
54,aligned,far-anchor,4,0,1,0,0,pie,F,12,5,54,6,14,5,4,2,3,0,1,5,6,4,19
46,near-align,near-anchor,4,4,1,75,33,pie,G,46,7,11,8,10,13,5,4,1,5,3,6,2,0,19
46,aligned,near-anchor,4,0,1,50,50,line,C,10,2,17,4,46,10,11,4,0,1,6,5,2,3,20
39,aligned,far-anchor,11,0,1,25,25,pie,C,17,5,16,4,39,11,8,1,6,3,4,2,5,0,20
15,near-align,far-anchor,10,3,0,25,7,line,E,23,15,6,10,13,7,26,5,1,2,3,6,0,4,20
20,near-align,far-anchor,5,1,0,25,24,pie,F,12,12,20,4,28,12,12,6,3,2,5,4,0,1,20
28,far-align,near-anchor,3,6,2,50,56,line,B,27,8,4,28,12,16,5,0,2,3,5,1,6,4,20
22,near-align,near-anchor,3,3,2,75,56,pie,B,12,11,4,22,3,29,19,3,1,2,4,5,0,6,20
31,far-align,far-anchor,6,5,1,50,55,pie,D,11,22,14,3,14,31,5,0,3,4,1,6,5,2,20
26,aligned,near-anchor,1,0,1,25,25,line,B,4,5,5,26,17,22,21,0,3,6,2,5,4,1,20
27,far-align,near-anchor,2,7,2,50,16,line,A,6,18,4,16,3,26,27,4,3,6,0,2,5,1,20
50,aligned,anchor,0,0,0,50 and 100,50,line,F,9,13,50,6,1,10,11,4,1,6,0,5,2,3,20
35,near-align,far-anchor,10,1,0,75,39,pie,G,35,2,4,14,12,21,12,4,3,1,5,0,2,6,20
24,aligned,near-anchor,1,0,1,50,26,line,B,20,24,9,24,4,2,17,4,0,5,2,3,1,6,20
25,aligned,anchor,0,0,0,50 and 75,50,pie,D,12,7,23,13,7,25,13,5,2,3,6,0,4,1,20
45,near-align,far-anchor,5,2,0,0,2,pie,F,2,19,45,12,3,7,12,0,4,1,5,3,6,2,20
48,far-align,near-anchor,2,11,2,75,38,line,D,6,9,10,8,4,48,15,1,0,5,3,6,4,2,20
25,far-align,anchor,0,10,0,50 and 75,40,line,E,25,25,5,5,12,10,18,4,3,5,6,2,1,0,20
26,far-align,near-anchor,1,10,1,50,14,pie,D,10,14,16,13,9,26,12,6,0,2,5,4,1,3,20
18,near-align,far-anchor,7,1,2,75,74,pie,F,15,21,18,20,12,8,6,4,3,5,2,1,6,0,20
28,far-align,near-anchor,3,5,2,50,17,pie,F,12,3,28,11,17,22,7,4,6,1,3,0,2,5,20
25,aligned,anchor,0,0,0,0 and 25,0,line,B,8,17,19,25,9,21,1,2,6,4,0,1,5,3,20
45,aligned,far-anchor,5,0,0,50,5,line,D,17,4,10,12,5,45,7,6,2,4,3,0,1,5,20
36,near-align,far-anchor,11,1,1,75,38,pie,F,4,5,36,1,25,8,21,0,1,4,5,6,3,2,20
29,near-align,near-anchor,4,1,1,50,20,pie,E,24,29,7,6,14,13,7,5,2,1,4,3,0,6,20
27,aligned,near-anchor,2,0,2,50,50,pie,D,6,7,17,17,11,27,15,6,1,5,0,3,4,2,20
50,far-align,anchor,0,8,0,25 and 75,17,line,D,10,6,10,3,7,50,14,3,4,0,6,1,2,5,20
36,near-align,far-anchor,11,3,1,75,36,pie,D,2,24,13,13,10,36,2,6,2,4,5,1,3,0,20
21,aligned,near-anchor,4,0,1,75,75,pie,F,4,10,21,7,4,28,26,6,1,5,2,3,4,0,20
18,near-align,far-anchor,7,3,2,50,29,line,E,9,18,17,9,28,1,18,5,2,4,6,1,0,3,20
51,aligned,far-anchor,1,0,1,25,25,line,B,5,6,6,51,11,8,13,6,2,1,3,4,5,0,20
44,near-align,far-anchor,6,4,1,75,35,line,F,10,2,44,13,19,2,10,0,3,4,1,5,6,2,20
38,near-align,far-anchor,12,3,2,50,47,line,E,15,38,9,2,11,19,6,6,5,0,3,1,2,4,20
23,aligned,near-anchor,2,0,2,75,75,pie,C,2,25,9,6,23,12,23,6,4,2,3,5,0,1,20
30,aligned,far-anchor,5,0,0,50,20,pie,A,13,18,15,7,10,7,30,0,4,6,1,3,5,2,20
38,far-align,far-anchor,12,6,2,25 and 75,31,line,E,18,38,10,7,16,6,5,1,3,6,2,4,0,5,20
26,aligned,near-anchor,1,0,1,50,24,line,A,16,8,29,5,5,11,26,1,0,6,5,4,3,2,20
24,near-align,near-anchor,1,4,1,75,71,line,G,24,23,16,14,9,9,5,5,3,1,0,4,2,6,20
44,far-align,far-anchor,6,9,1,75,40,line,A,8,12,6,8,14,8,44,2,1,3,5,0,6,4,20
34,aligned,far-anchor,9,0,1,100,66,line,F,6,3,34,11,9,10,27,1,5,6,2,0,3,4,20
25,near-align,anchor,0,2,0,25 and 50,23,line,G,25,3,18,6,17,17,14,2,6,5,0,1,3,4,20
54,near-align,far-anchor,4,3,1,75,18,line,B,6,11,2,54,6,7,14,6,1,5,2,4,0,3,20
33,aligned,far-anchor,8,0,2,100,67,line,D,5,7,10,16,24,33,5,5,0,4,2,3,6,1,20
29,near-align,near-anchor,4,4,1,0,4,line,E,6,29,9,16,14,22,4,6,1,4,5,3,2,0,20
23,near-align,near-anchor,2,3,2,50,30,pie,D,17,20,3,12,15,23,10,6,0,3,4,5,2,1,20
25,far-align,anchor,0,5,0,25 and 50,20,pie,E,6,25,9,15,16,15,14,1,2,5,4,3,6,0,20
48,near-align,near-anchor,2,4,2,25,21,line,C,8,13,4,9,48,10,8,4,0,3,5,2,6,1,20
23,far-align,near-anchor,2,6,2,25,19,pie,D,15,6,19,4,31,23,2,5,6,0,3,2,1,4,20
50,aligned,anchor,0,0,0,25 and 75,25,pie,F,12,5,50,8,3,10,12,5,2,3,0,4,6,1,20
30,far-align,far-anchor,5,9,0,0,9,pie,C,9,11,3,22,30,22,3,0,5,4,3,1,6,2,20
29,near-align,near-anchor,4,3,1,25,28,line,B,22,12,16,29,13,2,6,1,4,3,2,6,5,0,20
24,near-align,near-anchor,1,1,1,50,27,line,C,10,17,14,14,24,9,12,0,1,6,3,2,5,4,20
41,far-align,far-anchor,9,5,1,50,14,line,B,6,12,14,41,12,7,8,3,2,0,1,4,6,5,20
22,far-align,near-anchor,3,5,2,75,70,line,A,5,13,8,9,27,16,22,4,3,6,0,1,2,5,20
20,near-align,far-anchor,5,4,0,75,59,line,F,13,7,20,8,20,15,17,5,0,4,6,3,1,2,20
44,aligned,far-anchor,6,0,1,50,6,pie,B,13,4,12,44,19,6,2,2,4,6,1,5,0,3,20
26,far-align,near-anchor,1,8,1,75,41,pie,A,6,7,10,28,17,6,26,4,2,5,0,6,1,3,20
48,far-align,near-anchor,2,7,2,50,9,line,D,12,9,6,6,14,48,5,5,0,4,6,3,1,2,20
45,far-align,far-anchor,5,9,0,25,16,pie,F,13,10,45,10,10,9,3,0,4,2,6,5,3,1,20
33,far-align,far-anchor,8,6,2,25,31,line,B,12,16,13,33,10,9,7,0,5,6,3,1,2,4,20
47,near-align,near-anchor,3,2,2,50,48,line,G,47,5,1,13,20,5,9,5,1,0,4,2,6,3,20
40,far-align,far-anchor,10,5,0,0 and 50,5,line,F,5,5,40,2,20,8,20,0,6,1,3,2,5,4,20
54,far-align,far-anchor,4,8,1,100,38,line,F,8,9,54,15,7,6,1,6,3,5,2,0,1,4,20
52,far-align,far-anchor,2,9,2,100,39,line,F,9,6,52,8,11,5,9,0,2,5,4,1,3,6,20
25,near-align,anchor,0,1,0,0 and 25,1,pie,C,13,9,1,34,25,13,5,2,6,0,4,1,3,5,20
18,far-align,far-anchor,7,6,2,50,44,pie,F,10,18,18,16,4,17,17,2,1,3,0,4,6,5,20
42,near-align,far-anchor,8,4,2,75,37,line,E,14,42,7,10,10,2,15,5,4,6,1,3,2,0,20
29,far-align,near-anchor,4,9,1,0,9,pie,E,8,29,2,9,9,32,11,3,1,2,6,0,5,4,20
26,near-align,near-anchor,1,3,1,50,53,pie,G,26,14,3,21,11,18,7,4,6,3,0,1,2,5,20
49,aligned,near-anchor,1,0,1,100,51,pie,A,1,1,10,18,18,3,49,0,4,5,2,3,1,6,20
42,aligned,far-anchor,8,0,2,25,25,pie,A,9,12,4,12,11,10,42,0,1,2,5,4,6,3,20
50,near-align,anchor,0,4,0,50 and 100,46,pie,D,4,14,9,7,12,50,4,0,4,3,2,1,5,6,20
21,far-align,near-anchor,4,6,1,25,10,pie,F,10,26,21,20,5,10,8,5,4,1,2,3,0,6,20
21,far-align,near-anchor,4,6,1,25,10,line,G,21,10,16,4,18,23,8,1,0,3,2,6,4,5,20
50,far-align,anchor,0,5,0,0 and 50,5,pie,A,12,8,9,10,5,6,50,5,3,2,6,0,4,1,20
15,aligned,far-anchor,10,0,0,75,60,line,C,16,12,14,8,15,9,26,5,2,3,1,4,6,0,20
51,aligned,far-anchor,1,0,1,75,24,pie,A,11,10,3,10,13,2,51,2,0,1,5,4,6,3,20
52,aligned,far-anchor,2,0,2,100,48,pie,A,10,12,3,3,9,11,52,3,5,1,4,2,0,6,20
28,far-align,near-anchor,3,11,2,50 and 100,61,line,A,11,19,19,7,7,9,28,6,1,0,3,2,4,5,20
19,far-align,far-anchor,6,6,1,25,12,pie,E,12,19,4,10,21,23,11,0,1,3,4,2,6,5,20
22,aligned,near-anchor,3,0,2,75,75,line,C,10,3,9,16,22,20,20,0,6,1,4,5,3,2,20
22,near-align,near-anchor,3,4,2,50,32,pie,E,27,22,11,3,21,11,5,4,2,0,6,1,3,5,20
34,far-align,far-anchor,9,5,1,75,36,pie,A,2,7,15,10,21,11,34,4,5,1,2,6,0,3,20
49,aligned,near-anchor,1,0,1,25,25,pie,A,13,3,11,10,5,9,49,4,5,2,6,1,0,3,20
47,near-align,near-anchor,3,2,2,75,30,pie,B,4,17,6,47,7,3,16,6,0,1,3,2,5,4,20
15,far-align,far-anchor,10,7,0,75,68,pie,A,6,24,25,2,17,11,15,2,1,3,4,6,0,5,20
27,far-align,near-anchor,2,8,2,100,65,pie,F,1,7,27,8,32,4,21,1,0,5,6,4,3,2,20
53,far-align,far-anchor,3,7,2,25,32,line,E,10,53,6,5,4,7,15,5,4,0,6,3,2,1,20
45,far-align,far-anchor,5,5,0,50,45,pie,A,10,12,9,4,6,14,45,6,2,1,3,4,0,5,20
19,near-align,far-anchor,6,1,1,50,49,pie,D,2,22,10,10,18,19,19,2,6,1,5,0,4,3,20
52,aligned,far-anchor,2,0,2,75,23,line,C,10,11,8,7,52,8,4,6,1,4,5,3,0,2,20
38,near-align,far-anchor,12,1,2,50,11,pie,A,3,14,11,14,10,10,38,6,5,0,4,2,3,1,20
52,far-align,far-anchor,2,5,2,100,43,line,F,6,3,52,5,10,11,13,3,1,5,6,0,2,4,20
51,near-align,far-anchor,1,3,1,75,21,line,D,8,8,9,17,2,51,5,0,1,4,6,5,3,2,20
16,near-align,far-anchor,9,3,1,50,47,pie,B,18,18,11,16,17,4,16,2,0,1,3,4,5,6,20
53,far-align,far-anchor,3,8,2,0,8,pie,C,4,8,8,9,53,4,14,5,0,2,3,1,4,6,20
44,near-align,far-anchor,6,4,1,75,35,line,C,4,6,5,16,44,8,17,6,3,0,2,4,1,5,20
50,near-align,anchor,0,4,0,50 and 100,46,line,F,8,7,50,7,8,16,4,0,3,5,2,4,1,6,20
28,near-align,near-anchor,3,4,2,100,68,pie,B,12,2,4,28,19,13,22,0,3,6,5,1,2,4,21
17,far-align,far-anchor,8,8,2,75,66,line,C,32,10,16,3,17,17,5,2,3,4,0,5,6,1,21
54,near-align,far-anchor,4,4,1,0,4,line,D,16,9,5,6,4,54,6,2,4,3,6,0,1,5,21
24,far-align,near-anchor,1,6,1,75,57,pie,E,14,24,28,16,8,7,3,3,4,1,5,2,0,6,21
24,near-align,near-anchor,1,3,1,25,22,line,D,11,14,13,7,16,24,15,5,4,3,0,6,2,1,21
50,near-align,anchor,0,2,0,0 and 50,2,line,G,50,7,19,10,5,2,7,1,4,5,2,3,0,6,21
29,near-align,near-anchor,4,1,1,25,24,pie,D,24,15,15,9,5,29,3,5,1,3,0,4,2,6,21
48,aligned,near-anchor,2,0,2,50,2,pie,B,11,18,2,48,3,8,10,2,5,0,1,4,6,3,21
40,near-align,far-anchor,10,4,0,25,21,pie,F,3,12,40,4,17,15,9,3,1,2,5,4,6,0,21
20,aligned,far-anchor,5,0,0,50,30,pie,G,20,23,12,21,12,9,3,2,6,4,1,3,0,5,21
54,far-align,far-anchor,4,10,1,25,35,pie,C,16,3,11,8,54,1,7,2,4,6,0,5,3,1,21
17,far-align,far-anchor,8,7,2,50,40,line,C,20,18,22,8,17,5,10,4,5,1,2,3,6,0,21
32,far-align,far-anchor,7,7,2,100,61,pie,C,30,15,7,8,32,3,5,0,1,6,3,5,2,4,21
27,near-align,near-anchor,2,1,2,100,72,pie,D,17,1,10,30,1,27,14,3,4,2,0,6,5,1,21
45,near-align,far-anchor,5,1,0,50,49,pie,C,5,14,14,13,45,3,6,3,1,0,2,5,4,6,21
45,near-align,far-anchor,5,3,0,25,22,line,C,12,12,10,2,45,6,13,0,6,1,3,2,4,5,21
20,aligned,far-anchor,5,0,0,25,5,pie,D,9,11,29,5,6,20,20,2,4,5,0,3,1,6,21
48,far-align,near-anchor,2,11,2,25,14,line,C,10,6,9,4,48,9,14,0,3,4,1,2,5,6,21
25,near-align,anchor,0,2,0,25 and 50,23,line,A,19,6,15,12,8,15,25,4,5,3,6,1,0,2,21
23,aligned,near-anchor,2,0,2,75,52,line,D,23,16,21,6,9,23,2,0,5,2,3,6,4,1,21
21,near-align,near-anchor,4,2,1,75,73,pie,C,11,14,20,22,21,6,6,0,4,1,3,5,2,6,21
52,aligned,far-anchor,2,0,2,100,48,pie,B,4,10,1,52,5,6,22,2,1,3,6,5,0,4,21
37,near-align,far-anchor,12,3,2,100,60,pie,A,13,10,7,3,25,5,37,1,0,4,6,3,2,5,21
31,far-align,far-anchor,6,9,1,100,60,pie,F,5,15,31,18,9,13,9,4,3,5,2,6,0,1,21
20,near-align,far-anchor,5,4,0,25,9,pie,E,11,20,9,9,26,13,12,5,1,0,4,3,2,6,21
22,aligned,near-anchor,3,0,2,75,53,line,D,11,12,8,8,25,22,14,5,3,0,2,1,4,6,21
22,aligned,near-anchor,3,0,2,25,25,line,A,12,4,32,21,5,4,22,3,0,5,1,6,4,2,21
53,near-align,far-anchor,3,1,2,0,1,line,G,53,8,1,8,10,12,8,1,2,0,6,3,5,4,21
50,near-align,anchor,0,2,0,25 and 75,23,pie,G,50,5,6,10,9,12,8,3,5,0,4,2,6,1,21
26,far-align,near-anchor,1,7,1,50,17,pie,C,19,9,3,5,26,17,21,6,4,2,5,1,0,3,21
35,far-align,far-anchor,10,7,0,50,57,pie,A,2,18,15,13,9,8,35,0,3,1,4,2,6,5,21
27,far-align,near-anchor,2,9,2,25,34,pie,B,5,10,4,27,25,22,7,2,6,0,3,1,4,5,21
16,near-align,far-anchor,9,3,1,75,56,pie,D,15,19,21,9,9,16,11,3,5,1,0,6,4,2,21
48,far-align,near-anchor,2,10,2,75,37,line,F,12,8,48,2,12,15,3,0,2,4,3,5,1,6,21
15,near-align,far-anchor,10,4,0,25,21,line,E,11,15,21,19,3,10,21,4,1,0,5,3,2,6,21
29,far-align,near-anchor,4,10,1,25,35,pie,B,17,2,21,29,10,8,13,1,5,6,3,2,0,4,21
19,far-align,far-anchor,6,8,1,75,64,line,C,9,9,22,6,19,18,17,4,1,2,0,5,3,6,21
48,aligned,near-anchor,2,0,2,100,52,line,F,8,10,48,6,13,9,6,3,1,6,0,4,5,2,21
41,aligned,far-anchor,9,0,1,25,25,pie,D,14,8,3,10,8,41,16,0,1,2,6,4,3,5,21
33,far-align,far-anchor,8,7,2,100,60,line,B,14,15,7,33,7,4,20,3,1,6,5,2,0,4,21
48,near-align,near-anchor,2,4,2,50,6,line,G,48,6,10,3,4,18,11,1,0,4,3,2,6,5,21
28,near-align,near-anchor,3,2,2,25,27,line,D,15,11,5,4,22,28,15,4,3,1,6,0,2,5,21
40,far-align,far-anchor,10,5,0,50,45,pie,A,1,13,6,6,25,9,40,2,0,6,3,1,5,4,21
24,far-align,near-anchor,1,12,1,75 and 75,63,line,E,9,24,31,13,10,9,4,1,5,2,6,0,4,3,21
42,near-align,far-anchor,8,1,2,75,32,pie,F,11,5,42,11,10,16,5,0,4,3,2,1,5,6,21
25,far-align,anchor,0,5,0,0 and 25,5,line,F,10,5,25,8,35,10,7,5,0,1,6,3,2,4,21
33,near-align,far-anchor,8,4,2,100,63,line,C,6,16,17,17,33,7,4,2,4,1,3,5,0,6,21
46,near-align,near-anchor,4,3,1,50,47,line,G,46,7,9,13,11,8,6,5,6,4,1,2,0,3,21
27,aligned,near-anchor,2,0,2,25,25,pie,B,2,16,23,27,2,13,17,3,4,0,2,1,6,5,21
29,far-align,near-anchor,4,5,1,25,30,pie,D,34,12,2,12,5,29,6,6,1,5,2,4,3,0,21
26,far-align,near-anchor,1,10,1,25,35,line,G,26,20,6,15,14,5,14,3,5,2,0,6,4,1,21
50,aligned,anchor,0,0,0,25 and 75,25,pie,D,13,6,13,5,6,50,7,5,2,0,4,1,3,6,21
50,far-align,anchor,0,8,0,50 and 100,42,pie,B,3,13,8,50,10,8,8,4,1,0,5,3,6,2,21
29,far-align,near-anchor,4,8,1,50,13,pie,G,29,14,13,20,17,2,5,1,3,0,6,4,5,2,21
19,near-align,far-anchor,6,2,1,75,73,line,E,11,19,8,11,8,33,10,0,5,4,1,6,2,3,21
32,far-align,far-anchor,7,7,2,50,57,line,B,17,9,6,32,16,11,9,3,2,4,5,1,6,0,21
32,aligned,far-anchor,7,0,2,25,25,line,C,16,12,14,11,32,10,5,5,4,0,1,2,6,3,21
20,far-align,far-anchor,5,6,0,75,61,line,G,20,9,7,14,22,9,19,5,4,2,3,1,0,6,21
21,near-align,near-anchor,4,2,1,50,31,pie,C,12,9,15,19,21,16,8,4,5,0,3,2,1,6,21
20,far-align,far-anchor,5,7,0,75,62,line,C,17,13,17,18,20,13,2,3,2,4,6,5,0,1,21
40,far-align,far-anchor,10,7,0,50,17,pie,D,6,12,15,7,18,40,2,4,5,0,3,6,2,1,21
16,aligned,far-anchor,9,0,1,0,0,line,C,4,10,24,18,16,21,7,3,5,6,4,0,1,2,21
50,aligned,anchor,0,0,0,25 and 75,25,line,B,7,3,10,50,7,8,15,4,1,6,3,2,5,0,21
43,aligned,far-anchor,7,0,2,25,25,line,G,43,5,3,17,17,12,3,3,2,4,0,5,6,1,21
40,near-align,far-anchor,10,4,0,50,6,line,F,16,16,40,10,6,6,6,6,2,1,5,3,4,0,21
19,far-align,far-anchor,6,6,1,25,19,pie,A,8,17,17,10,19,10,19,3,2,4,5,0,6,1,21
46,aligned,near-anchor,4,0,1,0,0,pie,B,8,12,5,46,6,9,14,3,4,5,0,6,2,1,21
29,aligned,near-anchor,4,0,1,25,25,pie,A,15,13,18,4,14,7,29,5,6,0,3,4,1,2,21
25,near-align,anchor,0,3,0,0 and 25,3,pie,F,3,6,25,19,16,20,11,0,6,1,2,4,5,3,21
17,near-align,far-anchor,8,2,2,50,48,pie,A,13,5,24,9,17,15,17,6,5,2,1,4,0,3,21
33,far-align,far-anchor,8,5,2,50,12,line,A,10,18,12,12,4,11,33,6,3,0,4,2,5,1,21
18,aligned,far-anchor,7,0,2,0,0,line,B,10,20,2,18,22,5,23,1,5,6,0,2,3,4,21
32,near-align,far-anchor,7,4,2,0,4,pie,G,32,10,4,9,23,7,15,1,2,0,5,3,6,4,21
50,far-align,anchor,0,11,0,25 and 75,14,line,F,12,1,50,16,2,13,6,3,1,2,5,6,0,4,21
24,far-align,near-anchor,1,6,1,75,57,line,G,24,3,5,12,34,15,7,4,2,3,5,1,0,6,21
39,aligned,far-anchor,11,0,1,0,0,pie,D,7,6,16,13,5,39,14,4,6,3,5,2,0,1,21
31,near-align,far-anchor,6,3,1,0,3,line,F,6,8,31,18,11,23,3,6,5,1,4,2,3,0,21
53,far-align,far-anchor,3,11,2,0 and 75,11,pie,A,9,11,5,3,1,18,53,2,0,4,3,5,6,1,21
23,aligned,near-anchor,2,0,2,100,77,pie,D,14,11,17,23,8,23,4,4,5,3,1,0,6,2,21
27,near-align,near-anchor,2,3,2,50,20,line,E,10,27,10,14,13,16,10,6,2,0,5,4,3,1,21
21,aligned,near-anchor,4,0,1,25,4,line,F,2,17,21,19,4,13,24,2,3,1,4,0,6,5,21
49,far-align,near-anchor,1,7,1,75,33,line,C,13,12,6,12,49,5,3,0,6,5,3,4,1,2,21
25,far-align,anchor,0,10,0,75 and 100,65,pie,G,25,9,16,10,14,21,5,5,3,0,6,1,2,4,21
